ID,log2FoldChange
TRINITY_DN8893_c3_g2_i2.p1,0.118496049080105
TRINITY_DN903_c0_g2_i1.p1,0.141886683293486
TRINITY_DN13861_c0_g1_i1.p1,-0.143810609791654
TRINITY_DN14431_c0_g1_i1.p1,0.068825782954295
TRINITY_DN4420_c0_g2_i10.p1,0.0860597139212213
TRINITY_DN6324_c0_g1_i1.p1,-0.0520610841662496
TRINITY_DN7271_c0_g1_i1.p1,0.0587282691050304
TRINITY_DN10976_c1_g1_i1.p1,0.264464196877566
TRINITY_DN10926_c0_g1_i1.p1,0.179181366359842
TRINITY_DN21728_c0_g1_i1.p1,-0.111274039201112
TRINITY_DN1008_c8_g3_i2.p1,0.0895493302810463
TRINITY_DN10459_c0_g1_i2.p1,-0.0952463520556702
TRINITY_DN11050_c0_g1_i1.p1,0.133140725916443
TRINITY_DN1265_c0_g1_i3.p1,0.165494270549964
TRINITY_DN12791_c1_g1_i4.p1,-0.117655331153502
TRINITY_DN129253_c0_g1_i1.p1,-0.132466627198349
TRINITY_DN13162_c0_g1_i1.p1,-0.13085938465389
TRINITY_DN133062_c0_g1_i1.p1,-0.0593548860553185
TRINITY_DN1380_c0_g1_i14.p1,0.228745866823841
TRINITY_DN14329_c0_g1_i19.p1,0.160907037899726
TRINITY_DN14614_c0_g1_i12.p1,0.119469384665076
TRINITY_DN15631_c1_g1_i1.p1,-0.150648131134678
TRINITY_DN15694_c1_g1_i8.p1,-0.110981132117738
TRINITY_DN16316_c0_g1_i1.p1,-0.0754744888473418
TRINITY_DN16500_c0_g1_i7.p1,0.0891679060945537
TRINITY_DN1884_c0_g1_i38.p1,-0.104985242625107
TRINITY_DN1997_c1_g1_i1.p1,-0.0724872086990036
TRINITY_DN20392_c0_g1_i2.p1,0.0559811160537755
TRINITY_DN20730_c1_g1_i8.p1,-0.175551021563507
TRINITY_DN2384_c0_g1_i5.p1,-0.122197602940178
TRINITY_DN2483_c0_g3_i2.p1,-0.0448139030347345
TRINITY_DN27109_c0_g1_i1.p1,0.064601043660418
TRINITY_DN39289_c0_g2_i1.p1,-0.170896883494533
TRINITY_DN4140_c0_g1_i1.p1,0.0488237373220055
TRINITY_DN42169_c0_g1_i1.p1,0.122936447029122
TRINITY_DN425_c0_g1_i5.p1,0.175309087054572
TRINITY_DN53570_c0_g1_i3.p1,0.213798477100542
TRINITY_DN55504_c0_g1_i1.p1,-0.186718079850976
TRINITY_DN579_c2_g1_i1.p1,-0.208186596488096
TRINITY_DN587_c11_g1_i2.p1,-0.17739723334525
TRINITY_DN7185_c0_g4_i1.p1,-0.148330855852994
TRINITY_DN78570_c1_g1_i2.p1,0.123141099620907
TRINITY_DN816_c0_g1_i2.p1,0.108790418693887
TRINITY_DN9161_c0_g1_i1.p1,-0.110778749390985
TRINITY_DN9228_c0_g1_i2.p1,-0.0723524033111189
TRINITY_DN9269_c0_g1_i2.p1,-0.0588554777578247
TRINITY_DN11032_c1_g1_i7.p1,0.169669008584871
TRINITY_DN3617_c0_g2_i8.p1,0.0823340956298985
TRINITY_DN47_c1_g1_i2.p1,0.138782296693478
TRINITY_DN5106_c0_g1_i1.p1,-0.200793163952948
TRINITY_DN24104_c2_g1_i2.p1,-0.205829252593717
TRINITY_DN25440_c0_g1_i1.p1,0.0857529308375004
TRINITY_DN28998_c1_g1_i1.p1,-0.114453863436884
TRINITY_DN6563_c1_g1_i2.p1,-0.0619743582816829
TRINITY_DN6601_c1_g1_i1.p1,0.151512793507365
TRINITY_DN3285_c1_g1_i7.p1,0.174171866475466
TRINITY_DN155_c0_g1_i8.p1,-0.155195580020941
TRINITY_DN16260_c0_g2_i1.p1,0.125462699128957
TRINITY_DN3209_c0_g1_i2.p1,-0.17879674798164
TRINITY_DN114867_c0_g1_i1.p1,-0.187410471847655
TRINITY_DN13066_c0_g1_i1.p1,-0.094376347974002
TRINITY_DN16181_c1_g1_i1.p1,0.195288408416927
TRINITY_DN18493_c2_g1_i1.p1,-0.040087413344795
TRINITY_DN22086_c0_g1_i1.p1,0.125366991085503
TRINITY_DN24015_c1_g1_i1.p1,0.131769038558213
TRINITY_DN41117_c0_g1_i1.p1,-0.19929717471572
TRINITY_DN6846_c4_g1_i1.p1,-0.108230968094821
TRINITY_DN8751_c0_g1_i1.p1,-0.0614352020886495
TRINITY_DN9671_c0_g1_i1.p1,0.32264257968605
TRINITY_DN9823_c0_g1_i1.p1,-0.163001968612004
TRINITY_DN7364_c3_g1_i1.p1,0.135100841765816
TRINITY_DN46556_c0_g1_i1.p1,-0.240697631423938
TRINITY_DN61880_c0_g1_i1.p1,0.0805080255733435
TRINITY_DN6432_c0_g1_i31.p1,0.231956691173994
TRINITY_DN6143_c0_g2_i2.p1,-0.058160185862694
TRINITY_DN35_c7_g1_i5.p1,0.0893786050213949
TRINITY_DN5436_c0_g1_i13.p1,-0.173854056513319
TRINITY_DN13819_c0_g2_i1.p1,0.228322824607454
TRINITY_DN141_c8_g1_i1.p1,0.0869470667753161
TRINITY_DN32922_c0_g1_i1.p1,-0.219808164327836
TRINITY_DN376_c0_g1_i66.p1,-0.158812315652037
TRINITY_DN5436_c0_g1_i28.p1,0.202217746410897
TRINITY_DN8523_c0_g1_i2.p1,-0.0903445051305269
TRINITY_DN56329_c1_g1_i1.p1,0.189011927049558
TRINITY_DN12367_c2_g1_i1.p1,0.161346925427008
TRINITY_DN64142_c0_g1_i1.p1,-0.235413666909542
TRINITY_DN8907_c0_g1_i5.p1,0.102687419917251
TRINITY_DN19160_c0_g1_i3.p1,0.141855877151821
TRINITY_DN6768_c0_g1_i1.p1,0.216563748705166
TRINITY_DN1884_c0_g1_i19.p1,-0.183977940031547
TRINITY_DN96_c0_g1_i22.p1,-0.150886050448427
TRINITY_DN10010_c0_g1_i2.p1,-0.0935378157680219
TRINITY_DN10055_c0_g1_i2.p1,0.13705905160403
TRINITY_DN12687_c0_g1_i4.p1,0.132739149915989
TRINITY_DN16309_c0_g1_i1.p1,0.111793170305244
TRINITY_DN2350_c19_g1_i1.p1,-0.0531299534651143
TRINITY_DN33666_c0_g1_i1.p1,-0.0602571422426865
TRINITY_DN383_c0_g2_i1.p1,-0.201734156766327
TRINITY_DN43344_c0_g2_i2.p1,-0.146676400642693
TRINITY_DN5397_c0_g2_i3.p1,0.0763630098086168
TRINITY_DN55346_c0_g1_i2.p1,0.0522745965554378
TRINITY_DN573_c5_g1_i1.p1,0.14429269931979
TRINITY_DN587_c4_g1_i1.p1,-0.145041816055818
TRINITY_DN837_c0_g1_i20.p1,-0.150693065882542
TRINITY_DN9302_c0_g1_i2.p1,0.149266976233525
TRINITY_DN9672_c0_g1_i7.p1,-0.078881365149343
TRINITY_DN96_c0_g1_i27.p1,-0.131506266821501
TRINITY_DN7475_c1_g1_i1.p1,0.155729095895917
TRINITY_DN21436_c0_g1_i6.p1,-0.0521891669697983
TRINITY_DN3775_c0_g1_i1.p1,0.106996937104988
TRINITY_DN3775_c0_g1_i2.p1,0.185056232278283
TRINITY_DN3873_c0_g1_i3.p1,0.127065907086591
TRINITY_DN913_c0_g1_i19.p1,-0.204963487598142
TRINITY_DN1053_c0_g1_i9.p1,0.108073801805046
TRINITY_DN113550_c0_g1_i1.p1,0.141788148210618
TRINITY_DN11789_c0_g3_i1.p1,0.0486760293096048
TRINITY_DN12187_c9_g1_i1.p1,-0.114404173113596
TRINITY_DN12557_c0_g1_i2.p1,0.133775485416216
TRINITY_DN13667_c0_g1_i1.p1,-0.0447168296702392
TRINITY_DN148112_c0_g1_i1.p1,-0.160858101191295
TRINITY_DN14904_c2_g1_i2.p1,-0.16534733108915
TRINITY_DN15513_c0_g1_i8.p1,-0.121046902393539
TRINITY_DN1564_c0_g1_i8.p1,-0.182000956303489
TRINITY_DN16492_c0_g2_i1.p2,-0.172077517623498
TRINITY_DN18027_c0_g1_i18.p1,-0.0660863722814025
TRINITY_DN1876_c0_g1_i1.p1,-0.0978357005099318
TRINITY_DN1931_c0_g1_i2.p1,0.100311891743422
TRINITY_DN2119_c1_g1_i29.p1,-0.136652157200072
TRINITY_DN2268_c4_g1_i1.p1,-0.0768663112135625
TRINITY_DN2794_c8_g1_i1.p1,-0.269160235911942
TRINITY_DN29279_c0_g1_i5.p1,-0.238278857846012
TRINITY_DN2947_c2_g1_i3.p1,0.0991691718698159
TRINITY_DN3238_c0_g7_i1.p1,0.0974478131497782
TRINITY_DN3353_c0_g1_i3.p1,0.128927316347114
TRINITY_DN3739_c1_g1_i4.p1,-0.203183974695123
TRINITY_DN3866_c0_g1_i6.p1,-0.107226644867542
TRINITY_DN4586_c0_g1_i3.p1,0.350393371601091
TRINITY_DN4851_c0_g1_i1.p1,-0.0781290209526163
TRINITY_DN5303_c1_g1_i1.p1,-0.0753929679275387
TRINITY_DN57745_c0_g1_i1.p1,-0.125835805584697
TRINITY_DN5909_c0_g1_i2.p1,-0.0550406814038446
TRINITY_DN6353_c3_g1_i2.p1,-0.123870178573989
TRINITY_DN746_c0_g1_i17.p1,0.144222396897527
TRINITY_DN790_c0_g1_i7.p1,0.173071367149477
TRINITY_DN87176_c4_g1_i1.p1,-0.130829013414898
TRINITY_DN9098_c0_g1_i2.p1,-0.0846764708096859
TRINITY_DN9446_c0_g2_i2.p1,-0.0592757843088081
TRINITY_DN16043_c0_g3_i1.p1,-0.124646876274371
TRINITY_DN1913_c4_g1_i1.p1,0.0974128964486105
TRINITY_DN2344_c0_g1_i42.p1,0.126218768921506
TRINITY_DN4590_c0_g2_i1.p1,-0.0548646575969432
TRINITY_DN4595_c0_g2_i1.p1,-0.0967748340611022
TRINITY_DN47593_c0_g2_i1.p1,0.0591379521465594
TRINITY_DN10697_c0_g1_i1.p1,-0.126058777527022
TRINITY_DN3224_c0_g1_i2.p1,0.134964957238964
TRINITY_DN366_c1_g1_i2.p1,0.211333298428545
TRINITY_DN3800_c0_g2_i18.p1,0.0992852442509608
TRINITY_DN4785_c2_g2_i2.p1,0.166091617268863
TRINITY_DN5495_c0_g1_i7.p1,0.080020484636001
TRINITY_DN11132_c0_g1_i6.p1,-0.100053008109579
TRINITY_DN13090_c0_g3_i1.p1,-0.0788257557747611
TRINITY_DN17086_c0_g4_i4.p1,-0.115477696802371
TRINITY_DN178779_c0_g1_i1.p1,0.0490244824443408
TRINITY_DN18627_c1_g1_i3.p1,0.0893476510752957
TRINITY_DN2763_c0_g1_i3.p1,0.148467055853574
TRINITY_DN31536_c0_g2_i3.p1,0.0927113401841689
TRINITY_DN3508_c1_g2_i1.p1,-0.190140133018344
TRINITY_DN375_c0_g1_i2.p1,-0.171134363517442
TRINITY_DN4307_c0_g3_i1.p1,0.0367858324454862
TRINITY_DN44140_c0_g1_i4.p1,-0.0673326747352511
TRINITY_DN4900_c0_g1_i4.p1,0.191623729799283
TRINITY_DN8381_c0_g2_i12.p1,-0.159816462748468
TRINITY_DN9538_c0_g2_i3.p1,-0.118843844274256
TRINITY_DN9723_c0_g1_i2.p1,0.10833704598475
TRINITY_DN387_c0_g1_i2.p1,0.0527807459096176
TRINITY_DN20306_c0_g1_i5.p1,-0.0742236512619109
TRINITY_DN21655_c0_g1_i1.p1,-0.146070530900674
TRINITY_DN271_c0_g1_i7.p1,1.18126595489576
TRINITY_DN4052_c0_g1_i3.p1,0.185849099448972
TRINITY_DN5341_c0_g1_i1.p1,0.0461877374759792
TRINITY_DN43215_c0_g1_i2.p1,0.108371372024699
TRINITY_DN11297_c0_g1_i1.p1,-0.109920542737681
TRINITY_DN14285_c0_g1_i1.p1,-0.165809013362127
TRINITY_DN26923_c0_g2_i1.p1,0.140920944786795
TRINITY_DN36241_c1_g3_i2.p1,0.0755829589599746
TRINITY_DN3661_c0_g2_i1.p1,0.0737467237405394
TRINITY_DN37013_c0_g2_i8.p1,0.0789987822321231
TRINITY_DN41297_c0_g2_i3.p1,-0.189933863433237
TRINITY_DN4325_c1_g1_i1.p1,-0.0591503128670957
TRINITY_DN4580_c0_g2_i4.p1,-0.220993836477232
TRINITY_DN501_c2_g1_i2.p1,0.1106042520656
TRINITY_DN6592_c0_g1_i6.p1,0.0815303289552625
TRINITY_DN6869_c0_g1_i5.p1,-0.118395567051945
TRINITY_DN7915_c0_g3_i1.p1,-0.135746270578722
TRINITY_DN7974_c0_g1_i5.p1,0.145333010220876
TRINITY_DN39463_c0_g1_i10.p1,-0.108885194154393
TRINITY_DN376_c0_g1_i9.p1,0.237448516547792
TRINITY_DN6168_c0_g1_i5.p1,0.123447573678206
TRINITY_DN7412_c0_g2_i2.p1,-0.113883641388488
TRINITY_DN7392_c5_g1_i1.p1,-0.0844589037039436
TRINITY_DN2276_c0_g1_i13.p1,-0.119301130921598
TRINITY_DN1470_c0_g2_i1.p1,-0.19928431778965
TRINITY_DN1166_c1_g1_i2.p1,-0.0880847912455645
TRINITY_DN4561_c0_g1_i24.p1,-0.126037052131125
TRINITY_DN45863_c0_g1_i1.p1,-0.179524390088504
TRINITY_DN12231_c0_g2_i6.p1,-0.066653802388679
TRINITY_DN30090_c0_g1_i2.p1,-0.104994017096982
TRINITY_DN8433_c0_g1_i1.p1,-0.208920891101816
TRINITY_DN1330_c0_g1_i1.p1,-0.561118985807993
TRINITY_DN11328_c0_g1_i1.p1,0.232396580766256
TRINITY_DN15005_c0_g1_i1.p1,-0.0815562989279767
TRINITY_DN18073_c1_g1_i3.p1,-0.0748251260320213
TRINITY_DN20629_c0_g1_i2.p1,0.139353077547098
TRINITY_DN2518_c4_g1_i1.p1,0.0403818886752539
TRINITY_DN3891_c0_g1_i2.p1,-0.207779281005048
TRINITY_DN41483_c1_g1_i1.p1,-0.169028964258472
TRINITY_DN4402_c0_g2_i3.p1,0.0979965753654953
TRINITY_DN49661_c0_g1_i1.p1,-0.14376015624023
TRINITY_DN54129_c0_g2_i2.p1,-0.146115312470233
TRINITY_DN542_c0_g1_i12.p1,0.11977115544999
TRINITY_DN6677_c2_g1_i1.p1,0.0825060290613487
TRINITY_DN6831_c0_g2_i1.p1,-0.113786232031696
TRINITY_DN774_c13_g1_i2.p1,-0.0786769475999139
TRINITY_DN9267_c0_g1_i1.p1,0.119976505675954
TRINITY_DN9672_c0_g1_i5.p1,0.109376617699415
TRINITY_DN8862_c0_g1_i5.p1,0.102287029262325
TRINITY_DN1322_c3_g1_i25.p1,0.187086901667921
TRINITY_DN16516_c0_g1_i1.p2,0.185103866010335
TRINITY_DN34096_c1_g1_i1.p1,-0.0443778678923076
TRINITY_DN8566_c0_g1_i36.p1,0.19891028730028
TRINITY_DN1680_c0_g1_i4.p1,0.117444850764212
TRINITY_DN20535_c0_g1_i1.p1,0.0776185816082898
TRINITY_DN49727_c0_g1_i1.p1,0.137500813736031
TRINITY_DN2893_c1_g1_i1.p1,-0.075133111161
TRINITY_DN20288_c0_g1_i1.p1,-0.112253622681811
TRINITY_DN2103_c2_g1_i2.p1,-0.14059131700833
TRINITY_DN25434_c0_g2_i3.p1,-0.143437615389933
TRINITY_DN383_c0_g2_i2.p1,0.0685004590580165
TRINITY_DN706_c13_g1_i1.p1,-0.181927740189027
TRINITY_DN7564_c0_g1_i1.p1,0.0628306489468443
TRINITY_DN884_c0_g1_i1.p1,-0.162771718028804
TRINITY_DN97826_c0_g1_i1.p1,-0.109704880996429
TRINITY_DN18876_c0_g1_i4.p1,0.107126088410982
TRINITY_DN23474_c0_g1_i19.p1,-0.176291996522163
TRINITY_DN2803_c0_g1_i1.p1,-0.0503764756447317
TRINITY_DN40515_c0_g1_i18.p1,-0.141989145132551
TRINITY_DN79235_c0_g1_i4.p1,-0.0835336548590299
TRINITY_DN382_c1_g1_i8.p1,0.143358656221838
TRINITY_DN436_c0_g1_i2.p1,0.054945638289316
TRINITY_DN1640_c0_g1_i22.p1,0.138291261373682
TRINITY_DN4812_c0_g2_i3.p1,-0.117588828029626
TRINITY_DN6566_c0_g1_i1.p1,-0.0785858005973913
TRINITY_DN48383_c0_g1_i7.p1,0.0837833718710101
TRINITY_DN1021_c0_g1_i2.p1,-0.15982471473976
TRINITY_DN11186_c0_g1_i1.p1,-0.139440741374987
TRINITY_DN1217_c0_g1_i6.p1,0.108643851295173
TRINITY_DN128809_c0_g1_i1.p1,-0.0658081823142745
TRINITY_DN14973_c0_g1_i2.p1,-0.128595947634857
TRINITY_DN2039_c0_g1_i1.p1,0.203816433615839
TRINITY_DN28082_c0_g2_i1.p1,0.0682993848876945
TRINITY_DN8286_c0_g1_i3.p1,0.0703929217325667
TRINITY_DN11562_c0_g2_i1.p2,-0.171592726115744
TRINITY_DN1542_c0_g1_i4.p1,0.0820687378901515
TRINITY_DN12225_c3_g1_i1.p1,0.178354322659266
TRINITY_DN11756_c1_g2_i1.p2,0.18169547123972
TRINITY_DN151_c0_g1_i11.p1,-0.308415108109219
TRINITY_DN16007_c0_g6_i1.p1,0.146453081312026
TRINITY_DN2198_c1_g2_i1.p1,0.105639217040444
TRINITY_DN2303_c0_g1_i4.p1,0.162300033229288
TRINITY_DN2369_c0_g1_i21.p1,-0.171012336617436
TRINITY_DN2968_c0_g1_i1.p1,0.0365271289757055
TRINITY_DN3016_c0_g2_i6.p1,-0.115792870179976
TRINITY_DN39297_c0_g1_i2.p1,0.0584394929513238
TRINITY_DN3955_c0_g1_i1.p1,-0.445279271741293
TRINITY_DN4022_c0_g1_i8.p1,-0.211102938588475
TRINITY_DN5375_c0_g3_i2.p1,0.0910823063346499
TRINITY_DN6630_c0_g1_i2.p1,0.116594662664765
TRINITY_DN7823_c0_g2_i1.p1,-0.0900596754762951
TRINITY_DN79_c3_g1_i1.p1,-0.127791042029442
TRINITY_DN9406_c0_g1_i1.p1,-0.0383585232423403
TRINITY_DN2637_c0_g2_i3.p1,-0.10140826515592
TRINITY_DN4231_c1_g1_i1.p1,0.098896102836142
TRINITY_DN22132_c0_g1_i1.p1,-0.202366311646496
TRINITY_DN40835_c1_g1_i1.p1,0.0942139530632242
TRINITY_DN178437_c0_g1_i1.p1,0.0580992010106111
TRINITY_DN10012_c0_g1_i3.p1,-0.139832509909502
TRINITY_DN100_c1_g2_i1.p1,-0.0907872520287499
TRINITY_DN11032_c2_g1_i1.p1,-0.0376236679830479
TRINITY_DN11483_c0_g2_i1.p1,-0.169595085093504
TRINITY_DN12012_c0_g1_i29.p1,0.0739968217887157
TRINITY_DN12135_c0_g1_i1.p1,-0.149042342472839
TRINITY_DN13636_c4_g1_i1.p1,-0.153279338482809
TRINITY_DN170_c4_g1_i3.p1,-0.174970691032339
TRINITY_DN17681_c1_g1_i2.p1,0.143918041222508
TRINITY_DN23091_c0_g1_i1.p1,0.0663470340798056
TRINITY_DN2901_c1_g1_i1.p1,-0.0560602569971295
TRINITY_DN2975_c0_g1_i5.p1,-0.281512846704968
TRINITY_DN31870_c0_g1_i1.p1,0.116456354772487
TRINITY_DN3391_c0_g1_i9.p1,0.179238026011693
TRINITY_DN4852_c0_g1_i2.p1,-0.116251677187518
TRINITY_DN5933_c0_g1_i1.p1,0.335674521385412
TRINITY_DN66400_c0_g3_i1.p2,-0.174596973526573
TRINITY_DN6869_c0_g1_i2.p1,0.0895291911375857
TRINITY_DN8616_c0_g1_i2.p1,-0.108728184897381
TRINITY_DN18452_c0_g1_i1.p1,0.128872224727402
TRINITY_DN4420_c0_g2_i4.p1,-0.0957077334611194
TRINITY_DN6873_c0_g2_i1.p1,-0.178630631413905
TRINITY_DN65345_c0_g1_i12.p1,0.163042264584252
TRINITY_DN10852_c0_g1_i4.p1,-0.0966617757469307
TRINITY_DN17098_c0_g2_i2.p1,0.0627391697942053
TRINITY_DN20271_c2_g1_i1.p1,-0.0508614354972502
TRINITY_DN9519_c0_g1_i1.p1,-0.059852605212659
TRINITY_DN955_c0_g1_i40.p1,-0.165989712755556
TRINITY_DN11532_c0_g1_i1.p1,0.0488338810095363
TRINITY_DN12984_c0_g1_i1.p1,0.0376926665510797
TRINITY_DN190_c0_g1_i15.p1,0.0940499311806732
TRINITY_DN21247_c0_g1_i1.p1,-0.181196846953497
TRINITY_DN44667_c0_g1_i1.p1,0.0542561635864439
TRINITY_DN7332_c1_g1_i1.p1,0.147320979895463
TRINITY_DN1650_c0_g1_i2.p1,-0.0473006341834522
TRINITY_DN129141_c0_g1_i1.p1,0.0531741012652917
TRINITY_DN11568_c0_g1_i1.p1,-0.0780901283676266
TRINITY_DN4075_c0_g3_i4.p2,0.120620992410221
TRINITY_DN19085_c0_g1_i1.p1,0.0642490464070854
TRINITY_DN3196_c1_g1_i1.p1,0.120821014192188
TRINITY_DN10213_c0_g1_i4.p1,-0.138192580625902
TRINITY_DN27476_c0_g1_i1.p1,0.191509780833746
TRINITY_DN39657_c0_g1_i7.p1,0.0731827695414929
TRINITY_DN4329_c0_g1_i6.p1,-0.103792893250529
TRINITY_DN6009_c9_g2_i1.p1,0.102971117264601
TRINITY_DN7627_c2_g1_i1.p1,0.0816196200101808
TRINITY_DN1124_c0_g1_i2.p1,-0.588852413991476
TRINITY_DN11835_c0_g2_i5.p1,0.161530434427305
TRINITY_DN1322_c0_g1_i3.p1,-0.229365134355789
TRINITY_DN14046_c0_g4_i7.p1,-0.166943290039701
TRINITY_DN14382_c0_g1_i2.p1,-0.0788129388838364
TRINITY_DN146520_c0_g1_i1.p1,0.0467667853300258
TRINITY_DN14773_c0_g1_i3.p1,-0.148441916033504
TRINITY_DN147876_c0_g1_i1.p1,0.0747094871889253
TRINITY_DN15776_c0_g1_i1.p1,-0.0686173312284549
TRINITY_DN1646_c0_g3_i1.p1,-0.025366835305212
TRINITY_DN16516_c0_g1_i11.p1,0.169155071391118
TRINITY_DN17546_c0_g1_i1.p1,-0.123459752447828
TRINITY_DN2062_c0_g1_i1.p1,0.0940583343763245
TRINITY_DN22728_c0_g1_i8.p1,0.133608180729307
TRINITY_DN2518_c3_g1_i1.p1,-0.179916755329897
TRINITY_DN2806_c0_g1_i1.p1,0.048950343979871
TRINITY_DN2979_c0_g1_i3.p1,-0.171966147465254
TRINITY_DN3289_c0_g1_i5.p1,-0.0665616301644365
TRINITY_DN34276_c0_g1_i1.p1,0.0590376300475575
TRINITY_DN39344_c0_g1_i1.p1,0.132325006583095
TRINITY_DN3947_c0_g3_i2.p1,0.0752662401954333
TRINITY_DN4743_c0_g1_i11.p1,0.320239367635239
TRINITY_DN5375_c0_g3_i4.p1,-0.138523272580796
TRINITY_DN555_c1_g1_i1.p1,0.162116496388289
TRINITY_DN5824_c0_g1_i10.p1,0.0818429721046001
TRINITY_DN6405_c0_g1_i7.p1,0.14527550231018
TRINITY_DN6491_c0_g1_i1.p1,-0.0459043413472385
TRINITY_DN716_c5_g1_i10.p1,-0.103043168166928
TRINITY_DN730_c0_g1_i6.p1,0.0610184465282308
TRINITY_DN7571_c17_g1_i1.p1,-0.0399211364516185
TRINITY_DN958_c0_g1_i17.p1,-0.0501549211370312
TRINITY_DN21336_c2_g1_i1.p1,0.0722287079158837
TRINITY_DN4184_c0_g1_i9.p1,0.110738803377418
TRINITY_DN1738_c0_g1_i12.p1,0.0845114870791752
TRINITY_DN12771_c0_g1_i17.p1,0.146294694473425
TRINITY_DN134466_c0_g1_i2.p1,-0.1689726571729
TRINITY_DN1360_c2_g1_i1.p2,0.108211404736313
TRINITY_DN14191_c0_g1_i3.p1,0.136472499775719
TRINITY_DN19003_c0_g1_i1.p1,-0.0665799805911775
TRINITY_DN2731_c0_g2_i1.p1,0.0294352194311045
TRINITY_DN3003_c3_g1_i1.p1,-0.147147034274837
TRINITY_DN3104_c0_g1_i3.p1,-0.0589701776179792
TRINITY_DN32320_c0_g1_i2.p1,-0.0563896762073435
TRINITY_DN42_c0_g1_i9.p2,0.0767248097238447
TRINITY_DN58587_c0_g1_i30.p1,-0.164519785978994
TRINITY_DN5998_c0_g1_i2.p1,0.0465975260608857
TRINITY_DN7900_c0_g1_i1.p1,0.0532115010366521
TRINITY_DN871_c1_g1_i2.p1,-0.0840069810220156
TRINITY_DN6219_c0_g2_i5.p1,0.0434885492541993
TRINITY_DN11210_c0_g2_i4.p1,0.183216908158257
TRINITY_DN3585_c0_g1_i10.p1,-0.110692587037274
TRINITY_DN160_c0_g1_i2.p1,0.189175735676031
TRINITY_DN2339_c0_g1_i2.p1,0.173448932091424
TRINITY_DN26695_c0_g1_i2.p1,0.07297486633508
TRINITY_DN9631_c1_g3_i2.p1,0.112483670581295
TRINITY_DN96303_c0_g1_i1.p1,-0.0872174654499933
TRINITY_DN14125_c0_g4_i1.p1,0.176159964662769
TRINITY_DN28789_c0_g1_i1.p1,0.0867160715551746
TRINITY_DN3800_c0_g2_i13.p1,-0.173244940139457
TRINITY_DN1630_c8_g1_i1.p1,-0.0654759061188105
TRINITY_DN4261_c0_g1_i3.p1,0.114692305923308
TRINITY_DN4755_c0_g1_i16.p2,0.119191850341091
TRINITY_DN58376_c1_g1_i1.p1,-0.0853077816043994
TRINITY_DN64781_c0_g1_i10.p1,-0.13643431147656
TRINITY_DN20089_c0_g1_i1.p1,0.0680407136335929
TRINITY_DN2224_c0_g1_i2.p1,-0.105687406973953
TRINITY_DN9471_c0_g1_i4.p1,0.0881131530969171
TRINITY_DN12870_c3_g5_i1.p1,0.110596863769793
TRINITY_DN222_c1_g1_i1.p1,-0.175394889322933
TRINITY_DN39815_c0_g1_i1.p1,-0.11788379879793
TRINITY_DN1078_c0_g1_i11.p1,0.472922296284409
TRINITY_DN4057_c0_g2_i1.p1,0.0405573254043603
TRINITY_DN12625_c0_g1_i6.p1,0.104434591914038
TRINITY_DN21375_c0_g1_i1.p1,0.0569801266341676
TRINITY_DN15694_c1_g1_i11.p1,-0.148687620083699
TRINITY_DN2340_c0_g1_i62.p1,0.0826046110546108
TRINITY_DN19665_c0_g1_i1.p1,-0.0606722985223352
TRINITY_DN3796_c4_g1_i1.p1,0.0922943580163174
TRINITY_DN178323_c0_g1_i1.p1,0.166993747354294
TRINITY_DN3058_c0_g1_i29.p1,-0.118381045251915
TRINITY_DN440_c0_g1_i8.p1,-0.11528810759509
TRINITY_DN15673_c0_g2_i1.p1,0.0576564006012459
TRINITY_DN41808_c2_g3_i1.p1,0.0557857421426337
TRINITY_DN5310_c0_g1_i2.p1,-0.0914330989256907
TRINITY_DN6414_c1_g1_i1.p1,0.187639734515699
TRINITY_DN11326_c0_g1_i1.p1,0.14071305951852
TRINITY_DN11999_c0_g1_i2.p1,0.192767563714965
TRINITY_DN14185_c0_g1_i1.p1,-0.0913361946523842
TRINITY_DN42_c0_g1_i1.p1,-0.0817147566356075
TRINITY_DN1149_c0_g1_i16.p1,0.109568055576651
TRINITY_DN2782_c0_g1_i3.p1,0.0718997045716209
TRINITY_DN28370_c1_g1_i3.p2,-0.133372615710985
TRINITY_DN406_c189_g1_i1.p1,-0.174962686751835
TRINITY_DN903_c0_g1_i7.p1,0.157945615526513
TRINITY_DN96015_c0_g1_i2.p1,0.175154606389362
TRINITY_DN5456_c0_g1_i1.p1,0.0457899389568543
TRINITY_DN35_c1_g1_i1.p1,-0.0498483599013319
TRINITY_DN34503_c0_g1_i5.p1,-0.112290661940435
TRINITY_DN1225_c1_g2_i1.p1,-0.117237192049625
TRINITY_DN33082_c0_g1_i3.p1,0.147539300992704
TRINITY_DN17883_c0_g1_i17.p1,-0.071798529458771
TRINITY_DN19894_c0_g1_i4.p1,-0.17099747288459
TRINITY_DN11373_c0_g1_i1.p1,0.119797822899904
TRINITY_DN30122_c0_g1_i1.p1,0.111296422951571
TRINITY_DN3343_c0_g1_i4.p1,-0.0951621826307764
TRINITY_DN2196_c0_g1_i3.p1,0.167209922601228
TRINITY_DN62_c9_g1_i1.p1,0.0461081654876655
TRINITY_DN92728_c0_g1_i1.p1,-0.272452174366513
TRINITY_DN22165_c0_g1_i1.p1,-0.12382416605012
